posting_id,label_group,Precision@1,Recall@1,Precision@3,Recall@3,Precision@5,Recall@5,Precision@10,Recall@10,AP
train_3180972417,640260500,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
train_2350948987,2971446714,1.0,1.0,0.6667,0.6667,0.4,0.6667,0.2,0.6667,0.6667
train_3772206100,4241568782,0.0,0.0,0.0,0.0,0.2,1.0,0.1,1.0,0.25
train_1527279640,46400322,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
train_2850072716,1311360384,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
train_1946142160,3251014226,1.0,1.0,0.6667,0.6667,0.4,0.6667,0.2,0.6667,0.6667
train_1310160910,1868822738,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
train_856535198,4159034341,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
train_3528908124,772217144,1.0,1.0,0.6667,0.6667,0.8,0.8,0.9,0.9,0.527
train_973914079,1434307469,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
train_2410278509,2540685607,1.0,1.0,0.3333,0.3333,0.2,0.2,0.1,0.2,0.2
train_495431945,1572848679,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
train_2689528304,937757055,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
train_1264882101,226461911,1.0,1.0,0.3333,0.3333,0.2,0.2,0.1,0.1667,0.1667
train_3868597876,388197945,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
train_1955080066,2592062915,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
train_3254066288,2526885671,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
train_1015892199,1291273063,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
train_3936231060,1333373712,1.0,1.0,0.3333,1.0,0.2,1.0,0.1,1.0,1.0
train_2833330984,4108540792,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
train_1228519030,2174165912,1.0,1.0,0.6667,1.0,0.4,1.0,0.2,1.0,1.0
train_1299716963,242040039,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
train_1694691821,2977213622,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
train_3486099059,1417375119,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
train_1880228735,1039816787,1.0,1.0,0.3333,1.0,0.2,1.0,0.1,1.0,1.0
train_1496261083,372328414,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
train_3050154018,682082741,1.0,1.0,1.0,1.0,1.0,1.0,0.7,0.7,0.7
train_2108138202,4010770629,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
train_971761780,3373740639,1.0,1.0,0.3333,0.3333,0.2,0.25,0.1,0.25,0.25
train_1388202123,3373740639,1.0,1.0,0.3333,0.3333,0.2,0.25,0.1,0.25,0.25
train_3266025681,3894013170,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
train_3303966562,506635365,1.0,1.0,1.0,1.0,1.0,1.0,0.5,1.0,1.0
train_422403842,1732826625,1.0,1.0,0.3333,1.0,0.2,1.0,0.1,1.0,1.0
train_2002622937,213410114,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
train_1614238065,1801372520,1.0,1.0,1.0,1.0,0.6,0.6,0.3,0.6,0.6
train_1844340952,1801372520,1.0,1.0,1.0,1.0,0.6,0.6,0.3,0.6,0.6
train_1539594513,1801372520,1.0,1.0,1.0,1.0,0.6,0.6,0.3,0.6,0.6
train_785785061,1801372520,1.0,1.0,1.0,1.0,0.6,0.6,0.3,0.6,0.6
train_798989211,3439500642,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
train_2548010081,3113678103,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
train_528855712,2227313314,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
train_4011329257,814083644,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
train_2162750166,2858826238,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
train_3816399867,191946414,1.0,1.0,0.3333,0.3333,0.2,0.2,0.1,0.1429,0.1429
train_3949833931,1542179482,0.0,0.0,0.3333,0.3333,0.2,0.2,0.1,0.1,0.0333
train_3516111094,1201602115,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,0.3846
train_3194062753,35254803,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
train_2066505398,2410084117,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
train_3110985969,907598686,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
train_4139886661,521750822,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
train_90697484,1010747501,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
train_824003195,1896019611,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
train_1941027655,3116815297,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
train_3469363133,628096071,1.0,1.0,0.6667,0.6667,0.4,0.4,0.2,0.4,0.4
train_4131963285,142552340,1.0,1.0,0.3333,1.0,0.2,1.0,0.1,1.0,1.0
train_1080657109,948162948,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
train_1338049855,1953855829,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
train_3348617775,531894828,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
train_3794420131,1909089174,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
train_2272691306,2609126794,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
train_3690749593,1664573953,1.0,1.0,1.0,1.0,1.0,1.0,0.9,0.9,0.5294
train_1627017490,3040690230,1.0,1.0,1.0,1.0,1.0,1.0,0.9,0.9,0.4091
train_467885365,3040690230,1.0,1.0,1.0,1.0,1.0,1.0,0.9,0.9,0.4091
train_87878467,634133953,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
train_1340997345,2914665042,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
train_3720826850,3876021622,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
train_2732780297,2391804211,1.0,1.0,0.3333,1.0,0.2,1.0,0.1,1.0,1.0
train_378911549,562358068,1.0,1.0,1.0,1.0,0.8,0.8,0.8,0.8,0.1433
train_3392119229,2980163290,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
train_3413453249,345955583,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
train_245372988,2529292569,1.0,1.0,0.3333,0.5,0.2,0.5,0.1,0.5,0.5
train_946160079,3493370029,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
train_3773087463,1680670937,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
train_4104358720,1506906396,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
train_2500135868,1690212844,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
train_651046929,2591192196,1.0,1.0,0.3333,0.3333,0.2,0.2,0.1,0.125,0.125
train_1313853216,66247839,1.0,1.0,1.0,1.0,1.0,1.0,0.8,0.8,0.2424
train_2662170101,966147767,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
train_2617945165,1079705715,1.0,1.0,0.6667,0.6667,0.6,1.0,0.3,1.0,0.9167
train_2941099935,3308317766,1.0,1.0,0.3333,0.3333,0.2,0.2,0.1,0.1,0.0769
train_3200773045,709353370,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
train_2182583120,3021321489,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
train_4047980198,4160071643,0.0,0.0,0.6667,0.6667,0.8,0.8,0.4,0.8,0.5433
train_1013298657,3148189880,1.0,1.0,0.6667,1.0,0.4,1.0,0.2,1.0,1.0
train_908601534,1679780765,1.0,1.0,0.3333,0.5,0.2,0.5,0.1,0.5,0.5
train_1759891355,2777840132,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
train_4083404754,3150931247,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
train_188566971,4267606127,1.0,1.0,0.3333,0.3333,0.2,0.25,0.1,0.25,0.25
train_3081960149,4262657,0.0,0.0,0.3333,1.0,0.2,1.0,0.1,1.0,0.5
train_3151299248,2086690397,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
train_1544261770,1073703499,1.0,1.0,0.3333,1.0,0.2,1.0,0.1,1.0,1.0
train_3479278753,1544174053,1.0,1.0,1.0,1.0,0.6,0.6,0.3,0.3,0.15
train_2331476955,896178400,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
train_2022364083,3176460569,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
train_287227498,2298886343,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
train_1763878972,1774438130,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
train_3978600303,66247839,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
train_248255750,1606233607,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
train_1978788098,3382973730,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
train_4260793075,293333952,1.0,1.0,0.3333,1.0,0.2,1.0,0.1,1.0,1.0
train_1910525511,220319594,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
train_2107235762,2949724494,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
train_3955366992,2742408960,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
train_2265651088,40040342,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
train_2130895590,1800371108,1.0,1.0,1.0,1.0,0.6,1.0,0.3,1.0,1.0
train_1367754567,3106607016,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
train_3031035861,2630990665,1.0,1.0,0.3333,1.0,0.2,1.0,0.1,1.0,1.0
train_1942352205,98063691,1.0,1.0,0.6667,0.6667,0.4,0.6667,0.2,0.6667,0.6667
train_2067597102,98063691,1.0,1.0,0.6667,0.6667,0.4,0.6667,0.2,0.6667,0.6667
train_139116193,98063691,1.0,1.0,0.6667,0.6667,0.4,0.6667,0.2,0.6667,0.6667
train_4102924465,3069662998,1.0,1.0,1.0,1.0,0.8,0.8,0.4,0.8,0.8
train_2026192478,2043476705,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
train_1831941588,2819310070,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
train_4208690335,388454808,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
train_1958655744,628096071,1.0,1.0,0.6667,0.6667,0.4,0.4,0.2,0.4,0.4
train_180115806,580989833,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
train_1888762509,2087590585,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
train_1093225336,950582004,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
train_2334887457,3215053587,1.0,1.0,1.0,1.0,1.0,1.0,0.9,1.0,1.0
train_3831367780,3215053587,1.0,1.0,1.0,1.0,1.0,1.0,0.9,1.0,1.0
train_2096461684,3215053587,1.0,1.0,1.0,1.0,1.0,1.0,0.9,1.0,1.0
train_2025061578,3215053587,1.0,1.0,1.0,1.0,1.0,1.0,0.9,1.0,1.0
train_1262089227,3215053587,1.0,1.0,1.0,1.0,1.0,1.0,0.9,1.0,1.0
train_4112450156,539300316,0.0,0.0,0.0,0.0,0.0,0.0,0.1,1.0,0.1667
train_3540646391,163891198,0.0,0.0,0.3333,1.0,0.2,1.0,0.1,1.0,0.5
train_2558654474,1216871853,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
train_30466525,588455277,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
train_1204403858,2536363889,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
train_1959028619,3463295100,1.0,1.0,0.3333,1.0,0.2,1.0,0.1,1.0,1.0
train_1492916855,200472052,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
train_955208060,2595278679,1.0,1.0,1.0,1.0,1.0,1.0,0.6,0.6,0.6
train_2925029700,2395148001,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
train_1090204965,2123332638,1.0,1.0,1.0,1.0,1.0,1.0,0.8,0.8,0.381
train_4046492938,4141124289,1.0,1.0,0.6667,0.6667,0.4,0.4,0.2,0.2,0.0952
train_896060716,3909815607,1.0,1.0,0.6667,1.0,0.4,1.0,0.2,1.0,1.0
train_1630871481,4212108576,1.0,1.0,0.3333,1.0,0.2,1.0,0.1,1.0,1.0
train_1452251753,499316216,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
train_2360118667,731330024,1.0,1.0,1.0,1.0,0.8,0.8,0.4,0.4,0.1176
train_2795210000,3139740967,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
train_3679679928,1943235893,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
train_4101887958,1529085103,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
train_4245217679,3729087049,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
train_1502361856,3824083016,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
train_3399686981,710388512,1.0,1.0,0.6667,0.6667,0.4,0.4,0.2,0.2,0.1818
train_2859158886,289543660,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
train_1632464936,1581143772,0.0,0.0,0.3333,1.0,0.2,1.0,0.1,1.0,0.5
train_2823877112,3039508373,1.0,1.0,1.0,1.0,0.6,1.0,0.3,1.0,1.0
train_2032444552,643711275,1.0,1.0,0.3333,1.0,0.2,1.0,0.1,1.0,1.0
train_4096945778,3316586937,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
train_1403903330,2985852685,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
train_3025571730,927598871,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
train_224225845,1237870527,1.0,1.0,0.3333,1.0,0.2,1.0,0.1,1.0,1.0
train_1733098909,3557276678,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
train_2970223750,1381597103,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
train_1284910740,490317113,1.0,1.0,0.3333,1.0,0.2,1.0,0.1,1.0,1.0
train_1535617571,53859343,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,0.625
train_3924743504,232676224,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
train_3536335456,847854913,1.0,1.0,0.6667,1.0,0.4,1.0,0.2,1.0,1.0
train_1698050438,847854913,1.0,1.0,0.6667,1.0,0.4,1.0,0.2,1.0,1.0
train_2138932822,3227121134,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
train_851442843,2026186704,1.0,1.0,0.3333,0.5,0.2,0.5,0.2,1.0,0.6667
train_1286352929,502970099,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
train_1178035678,4141124289,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
train_3177070692,1239592848,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
train_1549531437,3681824555,1.0,1.0,1.0,1.0,0.6,1.0,0.3,1.0,1.0
train_1857644682,3681824555,1.0,1.0,1.0,1.0,0.6,1.0,0.3,1.0,1.0
train_3990205042,1794962291,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
train_940514588,3820409224,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
train_3364925607,786625962,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
train_4177033089,3480590876,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
train_3467638971,750843048,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
train_2459222709,3814390525,1.0,1.0,1.0,1.0,1.0,1.0,0.5,0.625,0.625
train_1446899173,1790173847,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
train_2783619727,1788366724,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
train_753745143,3290802358,1.0,1.0,0.3333,0.3333,0.2,0.3333,0.1,0.3333,0.3333
train_14536913,850377975,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
train_3442976188,2445819304,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
train_3295260741,1964914740,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
train_3817368761,3416183195,1.0,1.0,1.0,1.0,1.0,1.0,0.6,1.0,1.0
train_916519109,3867393142,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
train_1193741508,1729096345,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
train_1671049800,3499485073,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
train_480924531,845828384,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
train_2879230536,1002023044,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
train_3671554064,159351600,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
train_2380961635,40040342,1.0,1.0,1.0,1.0,1.0,1.0,0.7,0.7,0.5833
train_2019147162,3912654752,1.0,1.0,0.3333,1.0,0.2,1.0,0.1,1.0,1.0
train_2707521683,2542736187,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
train_2765752832,2368478525,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
train_3421753310,2811896546,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
train_1449432418,131206837,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
train_1460023817,1180245687,1.0,1.0,0.3333,1.0,0.2,1.0,0.1,1.0,1.0
train_2770690455,1746818869,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
train_905614556,385158859,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
train_3734911025,793734744,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
train_453685444,2367461313,1.0,1.0,1.0,1.0,0.6,0.6,0.3,0.3,0.3
train_1456805917,2728016806,1.0,1.0,0.6667,1.0,0.4,1.0,0.2,1.0,1.0
train_3614212663,3357232494,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
train_27726943,326632910,1.0,1.0,0.3333,1.0,0.2,1.0,0.1,1.0,1.0
train_676834316,1256302275,1.0,1.0,0.3333,0.5,0.2,0.5,0.1,0.5,0.5
train_3956300020,1319159221,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
train_4131874013,424835120,1.0,1.0,1.0,1.0,0.6,1.0,0.3,1.0,1.0
train_10497581,2586716220,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
train_3985201003,4116469576,1.0,1.0,0.6667,0.6667,0.4,0.5,0.2,0.5,0.5
train_496742109,3068315669,1.0,1.0,0.3333,0.3333,0.2,0.3333,0.1,0.3333,0.3333
train_104257458,3233700744,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
train_3455234284,705336788,1.0,1.0,0.3333,1.0,0.2,1.0,0.1,1.0,1.0
train_1839403753,519133719,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
train_4090578972,4062076338,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
train_2359409116,645628,1.0,1.0,0.3333,0.3333,0.2,0.2,0.1,0.1,0.0909
train_2670423013,2945011912,1.0,1.0,0.6667,1.0,0.4,1.0,0.2,1.0,1.0
train_1151308005,2945011912,1.0,1.0,0.6667,1.0,0.4,1.0,0.2,1.0,1.0
train_3758318554,1147766147,1.0,1.0,0.3333,0.3333,0.2,0.25,0.1,0.25,0.25
train_3262930602,303264333,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
train_1380291242,3960232661,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
train_2401473463,2997356050,1.0,1.0,0.3333,1.0,0.2,1.0,0.1,1.0,1.0
train_2643682225,2849400526,0.0,0.0,0.3333,0.5,0.2,0.5,0.1,0.5,0.25
train_3875029595,665979983,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
train_3628804299,3871844281,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
train_2689709297,4173621296,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
train_573765776,2083120951,1.0,1.0,0.3333,1.0,0.2,1.0,0.1,1.0,1.0
train_849279305,2645849244,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
train_450344196,1896239564,1.0,1.0,1.0,1.0,0.6,0.75,0.3,0.75,0.75
train_3013187166,931311951,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
train_3203850600,4283975118,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
train_366512835,1490703431,1.0,1.0,0.3333,0.3333,0.2,0.25,0.2,0.5,0.3
train_824583766,2659942056,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
train_2621455894,262962874,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
train_3902670866,2997356050,1.0,1.0,0.3333,1.0,0.2,1.0,0.1,1.0,1.0
train_2445534833,2011358459,1.0,1.0,0.3333,1.0,0.2,1.0,0.1,1.0,1.0
train_865283130,1802011524,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
train_1927506862,1435072110,1.0,1.0,0.6667,0.6667,0.4,0.5,0.2,0.5,0.5
train_936401386,117919900,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
train_2465159159,775882666,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
train_875353760,253361671,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
train_441772249,2453253252,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
train_4034006940,1647435581,1.0,1.0,0.3333,1.0,0.2,1.0,0.1,1.0,1.0
train_459442151,3495775445,1.0,1.0,1.0,1.0,0.6,0.75,0.3,0.75,0.75
train_994699817,333272008,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
train_2854292546,128996462,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
train_1427367682,974805520,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
train_1875705607,2414142573,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
train_2576171565,2398095901,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
train_2641276510,4199031478,1.0,1.0,1.0,1.0,0.6,1.0,0.3,1.0,1.0
train_1735203716,1278345449,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
train_766223261,3744205434,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
train_2299461686,3173071687,1.0,1.0,0.6667,1.0,0.4,1.0,0.2,1.0,1.0
train_3599816851,163505030,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
train_1374761322,3498630557,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
train_3505953401,986496525,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
train_1695564998,2973560719,1.0,1.0,1.0,1.0,0.8,1.0,0.4,1.0,1.0
train_764289860,236466085,1.0,1.0,0.3333,1.0,0.2,1.0,0.1,1.0,1.0
train_2704088184,3741723479,1.0,1.0,0.6667,0.6667,0.4,0.4,0.2,0.2,0.1538
train_4167845796,859992424,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
train_3216306954,731755076,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
train_595193217,877317385,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
train_3829147141,1055892095,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
train_2522709456,767922365,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
train_2196833025,2846127104,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
train_3291615198,4077708975,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
train_3416064139,1367195821,1.0,1.0,0.3333,1.0,0.2,1.0,0.1,1.0,1.0
train_3710580661,2369462310,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
train_4202230454,2168147177,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
train_2045546535,1218216866,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
train_3521351457,1905943612,1.0,1.0,0.3333,0.3333,0.2,0.2,0.1,0.1,0.0833
train_312504169,2241400543,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
train_2037566024,1490335536,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
train_3888933567,4095326467,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
train_1006841019,1615419327,1.0,1.0,0.3333,0.5,0.2,0.5,0.1,0.5,0.5
train_2999166368,962113684,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
train_1930536030,664348430,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
train_2512254083,3690371528,1.0,1.0,0.6667,0.6667,0.4,0.6667,0.2,0.6667,0.6667
train_1762475029,351484443,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
train_3039670177,3960829497,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
train_496955003,2564528075,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
train_4271201747,541541640,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
train_414843255,2427031452,1.0,1.0,0.3333,1.0,0.2,1.0,0.1,1.0,1.0
train_1732852484,3036331457,1.0,1.0,0.3333,0.3333,0.2,0.3333,0.1,0.3333,0.3333
train_509649581,1322011905,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
train_1385844793,3802944413,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
train_2082934113,794316241,1.0,1.0,0.3333,0.3333,0.2,0.2,0.1,0.1,0.0714
train_2744664695,2613177548,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
train_3339120615,837990024,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,0.8333
train_795043729,1076586101,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
train_3813415373,610137613,1.0,1.0,1.0,1.0,1.0,1.0,0.6,0.75,0.75
train_558544686,610137613,1.0,1.0,1.0,1.0,1.0,1.0,0.6,0.75,0.75
train_2934788510,1062327026,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
train_1078296203,3291398615,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
train_3654721173,3460588245,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
train_1692299410,2245737625,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
