row_id,image,image_path,crop_path,true_label,x1,y1,x2,y2,yolo_label,yolo_class_id,yolo_conf,det_score,used_fallback_full_image,num_detections
750,5227acc0bf290283782010e2684be23f.jpg,E:\study\DoAnPython\project\data\raw\train_images\5227acc0bf290283782010e2684be23f.jpg,..\data\processed\yolo_sahi_crop_classifier\crops\000750_5227acc0bf290283782010e2684be23f.jpg,539292045,420,615,490,673,cake,55,0.4195409119129181,0.031307845252920644,False,7
751,624d84e631121279b8d7a4ed365d0265.jpg,E:\study\DoAnPython\project\data\raw\train_images\624d84e631121279b8d7a4ed365d0265.jpg,..\data\processed\yolo_sahi_crop_classifier\crops\000751_624d84e631121279b8d7a4ed365d0265.jpg,1001789326,278,296,967,663,remote,65,0.9559522271156311,0.4357765449543436,False,14
752,501b64ba2abcf099b94ead2de559b5de.jpg,E:\study\DoAnPython\project\data\raw\train_images\501b64ba2abcf099b94ead2de559b5de.jpg,..\data\processed\yolo_sahi_crop_classifier\crops\000752_501b64ba2abcf099b94ead2de559b5de.jpg,3863446626,330,122,640,314,person,0,0.7423276305198669,0.2666882476658362,False,7
753,c3ff92b6718eb6f81833b31f9d90ffe8.jpg,E:\study\DoAnPython\project\data\raw\train_images\c3ff92b6718eb6f81833b31f9d90ffe8.jpg,..\data\processed\yolo_sahi_crop_classifier\crops\000753_c3ff92b6718eb6f81833b31f9d90ffe8.jpg,1417388897,110,132,640,550,remote,65,0.3886977732181549,0.2696371931459795,False,1
754,5e120fba0aac08372d07efb2d86490c5.jpg,E:\study\DoAnPython\project\data\raw\train_images\5e120fba0aac08372d07efb2d86490c5.jpg,..\data\processed\yolo_sahi_crop_classifier\crops\000754_5e120fba0aac08372d07efb2d86490c5.jpg,294940702,446,125,611,526,scissors,76,0.8001350164413452,0.273064578762419,False,8
755,70b959525a45456c54f1c9b58906996a.jpg,E:\study\DoAnPython\project\data\raw\train_images\70b959525a45456c54f1c9b58906996a.jpg,..\data\processed\yolo_sahi_crop_classifier\crops\000755_70b959525a45456c54f1c9b58906996a.jpg,2133195883,195,393,446,516,cup,41,0.5030784010887146,0.12867156365149784,False,1
756,39e800026b435837fe732ec95143d94f.jpg,E:\study\DoAnPython\project\data\raw\train_images\39e800026b435837fe732ec95143d94f.jpg,..\data\processed\yolo_sahi_crop_classifier\crops\000756_39e800026b435837fe732ec95143d94f.jpg,2342771184,417,250,668,834,bottle,39,0.9321607947349548,0.3234956762270529,False,10
757,745599a37121c7b9343c3a44b3b88ee5.jpg,E:\study\DoAnPython\project\data\raw\train_images\745599a37121c7b9343c3a44b3b88ee5.jpg,..\data\processed\yolo_sahi_crop_classifier\crops\000757_745599a37121c7b9343c3a44b3b88ee5.jpg,544819915,81,106,352,384,clock,74,0.2931038737297058,0.09323485182378388,False,1
758,c681aa21dfa27ce0d11fbc99c4c1afa5.jpg,E:\study\DoAnPython\project\data\raw\train_images\c681aa21dfa27ce0d11fbc99c4c1afa5.jpg,..\data\processed\yolo_sahi_crop_classifier\crops\000758_c681aa21dfa27ce0d11fbc99c4c1afa5.jpg,2747024747,275,75,617,810,bottle,39,0.6449379920959473,0.3334744521018443,False,2
759,d4eee6202044260a4e840ab9860f076d.jpg,E:\study\DoAnPython\project\data\raw\train_images\d4eee6202044260a4e840ab9860f076d.jpg,..\data\processed\yolo_sahi_crop_classifier\crops\000759_d4eee6202044260a4e840ab9860f076d.jpg,1240826113,246,11,452,530,person,0,0.8656103014945984,0.4110224984374526,False,1
760,fe0e32b44b842219c016739880f0d2c7.jpg,E:\study\DoAnPython\project\data\raw\train_images\fe0e32b44b842219c016739880f0d2c7.jpg,..\data\processed\yolo_sahi_crop_classifier\crops\000760_fe0e32b44b842219c016739880f0d2c7.jpg,3029030130,401,243,442,386,bottle,39,0.8677603602409363,0.09765128384912748,False,6
761,0aa40fc52d8eab084f44343ce2d8093f.jpg,E:\study\DoAnPython\project\data\raw\train_images\0aa40fc52d8eab084f44343ce2d8093f.jpg,..\data\processed\yolo_sahi_crop_classifier\crops\000761_0aa40fc52d8eab084f44343ce2d8093f.jpg,2681087796,404,369,611,517,cup,41,0.6930290460586548,0.11310183073544357,False,3
762,588f12a258b17facb45319c1e9eb0adb.jpg,E:\study\DoAnPython\project\data\raw\train_images\588f12a258b17facb45319c1e9eb0adb.jpg,..\data\processed\yolo_sahi_crop_classifier\crops\000762_588f12a258b17facb45319c1e9eb0adb.jpg,1658900933,0,0,640,640,full_image,-1,0.0,0.0,True,0
763,65aadcbbf9dedfc6a1ae718efb8c4268.jpg,E:\study\DoAnPython\project\data\raw\train_images\65aadcbbf9dedfc6a1ae718efb8c4268.jpg,..\data\processed\yolo_sahi_crop_classifier\crops\000763_65aadcbbf9dedfc6a1ae718efb8c4268.jpg,1206849495,316,141,705,904,vase,75,0.6994523406028748,0.34508134256099104,False,10
764,48e9c38e66203e5ec4523fc10cbcc817.jpg,E:\study\DoAnPython\project\data\raw\train_images\48e9c38e66203e5ec4523fc10cbcc817.jpg,..\data\processed\yolo_sahi_crop_classifier\crops\000764_48e9c38e66203e5ec4523fc10cbcc817.jpg,2364306755,0,501,517,830,book,73,0.2616446614265442,0.09796825218101526,False,4
765,7ef25216ac8b93e08ad8a2956695a1b1.jpg,E:\study\DoAnPython\project\data\raw\train_images\7ef25216ac8b93e08ad8a2956695a1b1.jpg,..\data\processed\yolo_sahi_crop_classifier\crops\000765_7ef25216ac8b93e08ad8a2956695a1b1.jpg,1837648468,121,15,347,528,bottle,39,0.8850281238555908,0.43675063978640616,False,6
766,bbf80d1039f73b2a5330fb02037333ec.jpg,E:\study\DoAnPython\project\data\raw\train_images\bbf80d1039f73b2a5330fb02037333ec.jpg,..\data\processed\yolo_sahi_crop_classifier\crops\000766_bbf80d1039f73b2a5330fb02037333ec.jpg,2813582502,145,431,383,638,traffic light,9,0.2542271614074707,0.0822237189895202,False,2
767,9582b7a8fc9b519a6a9d47d89fdd982d.jpg,E:\study\DoAnPython\project\data\raw\train_images\9582b7a8fc9b519a6a9d47d89fdd982d.jpg,..\data\processed\yolo_sahi_crop_classifier\crops\000767_9582b7a8fc9b519a6a9d47d89fdd982d.jpg,2798888215,0,98,193,442,person,0,0.642190158367157,0.3133466836234672,False,2
768,5ec62448a7bb910904b2f01c1ed70ce9.jpg,E:\study\DoAnPython\project\data\raw\train_images\5ec62448a7bb910904b2f01c1ed70ce9.jpg,..\data\processed\yolo_sahi_crop_classifier\crops\000768_5ec62448a7bb910904b2f01c1ed70ce9.jpg,2825040039,170,178,666,514,airplane,4,0.34028390049934387,0.18416181017065067,False,1
769,5a92a7a5bec64713bd55fbc2e47f5c6c.jpg,E:\study\DoAnPython\project\data\raw\train_images\5a92a7a5bec64713bd55fbc2e47f5c6c.jpg,..\data\processed\yolo_sahi_crop_classifier\crops\000769_5a92a7a5bec64713bd55fbc2e47f5c6c.jpg,1912390233,343,187,474,640,knife,43,0.41537168622016907,0.14821508232954053,False,5
770,bbef879878c30cb3949afb37ed06a464.jpg,E:\study\DoAnPython\project\data\raw\train_images\bbef879878c30cb3949afb37ed06a464.jpg,..\data\processed\yolo_sahi_crop_classifier\crops\000770_bbef879878c30cb3949afb37ed06a464.jpg,2008989859,120,0,640,529,person,0,0.49144887924194336,0.3820245217862777,False,7
771,52574a9b0de613054592e601aace8216.jpg,E:\study\DoAnPython\project\data\raw\train_images\52574a9b0de613054592e601aace8216.jpg,..\data\processed\yolo_sahi_crop_classifier\crops\000771_52574a9b0de613054592e601aace8216.jpg,962477933,58,497,467,921,snowboard,31,0.5141492486000061,0.1940246750245894,False,11
772,8a839384086e3aedf5749dfa8301f171.jpg,E:\study\DoAnPython\project\data\raw\train_images\8a839384086e3aedf5749dfa8301f171.jpg,..\data\processed\yolo_sahi_crop_classifier\crops\000772_8a839384086e3aedf5749dfa8301f171.jpg,1865784481,514,401,800,800,person,0,0.9590804576873779,0.3890727268410421,False,15
773,1e4667db60b04cb70af21ce80de95660.jpg,E:\study\DoAnPython\project\data\raw\train_images\1e4667db60b04cb70af21ce80de95660.jpg,..\data\processed\yolo_sahi_crop_classifier\crops\000773_1e4667db60b04cb70af21ce80de95660.jpg,2654683414,455,370,597,516,suitcase,28,0.4222116768360138,0.08839072293471535,False,5
774,fa6b770f02b75677aa14f2326b2baa88.jpg,E:\study\DoAnPython\project\data\raw\train_images\fa6b770f02b75677aa14f2326b2baa88.jpg,..\data\processed\yolo_sahi_crop_classifier\crops\000774_fa6b770f02b75677aa14f2326b2baa88.jpg,3299472700,81,0,700,454,person,0,0.8480838537216187,0.6086870097035751,False,6
775,2447f3a43ead1994ea13fd3befb8ee0c.jpg,E:\study\DoAnPython\project\data\raw\train_images\2447f3a43ead1994ea13fd3befb8ee0c.jpg,..\data\processed\yolo_sahi_crop_classifier\crops\000775_2447f3a43ead1994ea13fd3befb8ee0c.jpg,1707910864,15,147,475,483,umbrella,25,0.7651950120925903,0.272429585955409,False,6
776,37e7f71a949f728f5be0548421513aad.jpg,E:\study\DoAnPython\project\data\raw\train_images\37e7f71a949f728f5be0548421513aad.jpg,..\data\processed\yolo_sahi_crop_classifier\crops\000776_37e7f71a949f728f5be0548421513aad.jpg,2471903892,84,57,471,777,snowboard,31,0.4525236487388611,0.27700445179636257,False,2
777,f8dfb6c42212e0c749d05327abaa3c79.jpg,E:\study\DoAnPython\project\data\raw\train_images\f8dfb6c42212e0c749d05327abaa3c79.jpg,..\data\processed\yolo_sahi_crop_classifier\crops\000777_f8dfb6c42212e0c749d05327abaa3c79.jpg,1151643989,251,186,389,511,bottle,39,0.8512814044952393,0.26108468987658934,False,5
778,14da45989207964a28a64f010d3e8846.jpg,E:\study\DoAnPython\project\data\raw\train_images\14da45989207964a28a64f010d3e8846.jpg,..\data\processed\yolo_sahi_crop_classifier\crops\000778_14da45989207964a28a64f010d3e8846.jpg,300437540,105,0,838,865,dining table,60,0.3348409831523895,0.2695829141816867,False,16
779,0426f873aad38961ecbd4d1da27f6b28.jpg,E:\study\DoAnPython\project\data\raw\train_images\0426f873aad38961ecbd4d1da27f6b28.jpg,..\data\processed\yolo_sahi_crop_classifier\crops\000779_0426f873aad38961ecbd4d1da27f6b28.jpg,1040329336,0,0,500,500,full_image,-1,0.0,0.0,True,0
780,4249f519ca54852f7a017155d1590915.jpg,E:\study\DoAnPython\project\data\raw\train_images\4249f519ca54852f7a017155d1590915.jpg,..\data\processed\yolo_sahi_crop_classifier\crops\000780_4249f519ca54852f7a017155d1590915.jpg,2998314427,3,306,640,640,book,73,0.7203575372695923,0.49237241283407696,False,3
781,d8f8f56c8e1f50db061d1c4a627cdad3.jpg,E:\study\DoAnPython\project\data\raw\train_images\d8f8f56c8e1f50db061d1c4a627cdad3.jpg,..\data\processed\yolo_sahi_crop_classifier\crops\000781_d8f8f56c8e1f50db061d1c4a627cdad3.jpg,2874983063,254,202,551,572,book,73,0.6804124116897583,0.2615940178987021,False,2
782,6f163dcdec1ff920ad843fd4c467977a.jpg,E:\study\DoAnPython\project\data\raw\train_images\6f163dcdec1ff920ad843fd4c467977a.jpg,..\data\processed\yolo_sahi_crop_classifier\crops\000782_6f163dcdec1ff920ad843fd4c467977a.jpg,1224243584,0,76,800,800,person,0,0.8882470726966858,0.8148063290937496,False,6
783,05f1bc3c03271e5d4b5af7a7b263facf.jpg,E:\study\DoAnPython\project\data\raw\train_images\05f1bc3c03271e5d4b5af7a7b263facf.jpg,..\data\processed\yolo_sahi_crop_classifier\crops\000783_05f1bc3c03271e5d4b5af7a7b263facf.jpg,1657244333,4,391,633,640,book,73,0.4637729227542877,0.26879160080461545,False,2
784,53b102491bf3fe9e4ce249f498cd1bdf.jpg,E:\study\DoAnPython\project\data\raw\train_images\53b102491bf3fe9e4ce249f498cd1bdf.jpg,..\data\processed\yolo_sahi_crop_classifier\crops\000784_53b102491bf3fe9e4ce249f498cd1bdf.jpg,351551078,534,248,831,521,cup,41,0.29674479365348816,0.07827259196802797,False,1
785,5796ecffdafce6515af69d63fc13f075.jpg,E:\study\DoAnPython\project\data\raw\train_images\5796ecffdafce6515af69d63fc13f075.jpg,..\data\processed\yolo_sahi_crop_classifier\crops\000785_5796ecffdafce6515af69d63fc13f075.jpg,1161728056,211,168,482,700,cup,41,0.41591668128967285,0.21048936695605325,False,2
786,f60b5c0cd982942f3f66cef45993faa1.jpg,E:\study\DoAnPython\project\data\raw\train_images\f60b5c0cd982942f3f66cef45993faa1.jpg,..\data\processed\yolo_sahi_crop_classifier\crops\000786_f60b5c0cd982942f3f66cef45993faa1.jpg,926620156,214,177,469,522,refrigerator,72,0.26290687918663025,0.10359304506918642,False,3
787,b13eed5b43cf32b9adfdc4a4991e4293.jpg,E:\study\DoAnPython\project\data\raw\train_images\b13eed5b43cf32b9adfdc4a4991e4293.jpg,..\data\processed\yolo_sahi_crop_classifier\crops\000787_b13eed5b43cf32b9adfdc4a4991e4293.jpg,847854913,93,4,372,599,suitcase,28,0.35637274384498596,0.2243772970137928,False,1
788,8ed8fe011c5d2c7bffbd450bd5de5677.jpg,E:\study\DoAnPython\project\data\raw\train_images\8ed8fe011c5d2c7bffbd450bd5de5677.jpg,..\data\processed\yolo_sahi_crop_classifier\crops\000788_8ed8fe011c5d2c7bffbd450bd5de5677.jpg,1664178674,179,197,653,584,banana,46,0.5313083529472351,0.3016630836944473,False,4
789,d32822cede6961790e2c8550ebeba523.jpg,E:\study\DoAnPython\project\data\raw\train_images\d32822cede6961790e2c8550ebeba523.jpg,..\data\processed\yolo_sahi_crop_classifier\crops\000789_d32822cede6961790e2c8550ebeba523.jpg,579406718,204,32,521,508,cup,41,0.3605257570743561,0.20341288815946115,False,3
790,be66119926a42fb9bdbaec12becdbd61.jpg,E:\study\DoAnPython\project\data\raw\train_images\be66119926a42fb9bdbaec12becdbd61.jpg,..\data\processed\yolo_sahi_crop_classifier\crops\000790_be66119926a42fb9bdbaec12becdbd61.jpg,196929574,181,179,302,539,bottle,39,0.79946368932724,0.28035056379669326,False,1
791,35e1f310a2d77e506c4d8132c02a4aaf.jpg,E:\study\DoAnPython\project\data\raw\train_images\35e1f310a2d77e506c4d8132c02a4aaf.jpg,..\data\processed\yolo_sahi_crop_classifier\crops\000791_35e1f310a2d77e506c4d8132c02a4aaf.jpg,3017619253,62,0,549,640,person,0,0.7420077919960022,0.6096028660093488,False,1
792,f5369199fc5c2e84d1a4674a8ccff2f1.jpg,E:\study\DoAnPython\project\data\raw\train_images\f5369199fc5c2e84d1a4674a8ccff2f1.jpg,..\data\processed\yolo_sahi_crop_classifier\crops\000792_f5369199fc5c2e84d1a4674a8ccff2f1.jpg,629731076,362,0,678,700,person,0,0.9361240863800049,0.606244250413375,False,6
793,57078e98b4463bfef9aaf1fde56a9b01.jpg,E:\study\DoAnPython\project\data\raw\train_images\57078e98b4463bfef9aaf1fde56a9b01.jpg,..\data\processed\yolo_sahi_crop_classifier\crops\000793_57078e98b4463bfef9aaf1fde56a9b01.jpg,2992055559,167,131,806,822,suitcase,28,0.40004098415374756,0.24085789796880877,False,8
794,6c92daad82c26cfa0ce56a9eba4738dc.jpg,E:\study\DoAnPython\project\data\raw\train_images\6c92daad82c26cfa0ce56a9eba4738dc.jpg,..\data\processed\yolo_sahi_crop_classifier\crops\000794_6c92daad82c26cfa0ce56a9eba4738dc.jpg,1702709914,13,229,440,575,suitcase,28,0.7237655520439148,0.4312904558876424,False,5
795,5a0fbb74ec077e8e34433b746b1d8ced.jpg,E:\study\DoAnPython\project\data\raw\train_images\5a0fbb74ec077e8e34433b746b1d8ced.jpg,..\data\processed\yolo_sahi_crop_classifier\crops\000795_5a0fbb74ec077e8e34433b746b1d8ced.jpg,3071812272,270,0,800,532,person,0,0.5681980848312378,0.357579869033182,False,6
796,1353b6978433589f700d41872337d378.jpg,E:\study\DoAnPython\project\data\raw\train_images\1353b6978433589f700d41872337d378.jpg,..\data\processed\yolo_sahi_crop_classifier\crops\000796_1353b6978433589f700d41872337d378.jpg,3023944875,401,22,953,386,cell phone,67,0.5652738809585571,0.22964251413941383,False,8
797,e878b36864d3b305a1c9b2bf43a3d13e.jpg,E:\study\DoAnPython\project\data\raw\train_images\e878b36864d3b305a1c9b2bf43a3d13e.jpg,..\data\processed\yolo_sahi_crop_classifier\crops\000797_e878b36864d3b305a1c9b2bf43a3d13e.jpg,4063324329,179,416,336,575,cup,41,0.8801233768463135,0.2035238849211412,False,7
798,985cc4008552f7cb7d16792eeacac1e7.jpg,E:\study\DoAnPython\project\data\raw\train_images\985cc4008552f7cb7d16792eeacac1e7.jpg,..\data\processed\yolo_sahi_crop_classifier\crops\000798_985cc4008552f7cb7d16792eeacac1e7.jpg,726670779,264,526,520,753,bowl,45,0.7239468097686768,0.158429630082843,False,6
799,afc80876c6eff5e44ae6de9ed5c9acec.jpg,E:\study\DoAnPython\project\data\raw\train_images\afc80876c6eff5e44ae6de9ed5c9acec.jpg,..\data\processed\yolo_sahi_crop_classifier\crops\000799_afc80876c6eff5e44ae6de9ed5c9acec.jpg,179288746,170,65,487,528,person,0,0.9220696687698364,0.5125348684197352,False,6
800,0944b6877ac64b61703ed325f3a892bd.jpg,E:\study\DoAnPython\project\data\raw\train_images\0944b6877ac64b61703ed325f3a892bd.jpg,..\data\processed\yolo_sahi_crop_classifier\crops\000800_0944b6877ac64b61703ed325f3a892bd.jpg,23704672,0,0,294,530,bottle,39,0.8924400210380554,0.5257011005028281,False,2
801,f8787579f8b445d4c063f6759e83f4dc.jpg,E:\study\DoAnPython\project\data\raw\train_images\f8787579f8b445d4c063f6759e83f4dc.jpg,..\data\processed\yolo_sahi_crop_classifier\crops\000801_f8787579f8b445d4c063f6759e83f4dc.jpg,4077671296,67,116,1024,706,person,0,0.7326428294181824,0.5021835377706585,False,7
802,c087811f4d5d73c97114fed240c7d56d.jpg,E:\study\DoAnPython\project\data\raw\train_images\c087811f4d5d73c97114fed240c7d56d.jpg,..\data\processed\yolo_sahi_crop_classifier\crops\000802_c087811f4d5d73c97114fed240c7d56d.jpg,1733221456,203,0,559,522,spoon,44,0.5219501852989197,0.30318439828370036,False,3
803,b5b5de166fee9bffaf60c00db2791c8f.jpg,E:\study\DoAnPython\project\data\raw\train_images\b5b5de166fee9bffaf60c00db2791c8f.jpg,..\data\processed\yolo_sahi_crop_classifier\crops\000803_b5b5de166fee9bffaf60c00db2791c8f.jpg,2079685896,759,620,932,917,potted plant,58,0.8378638029098511,0.17216812780783686,False,23
804,d59c7947363a5deae75eed50cdc06873.jpg,E:\study\DoAnPython\project\data\raw\train_images\d59c7947363a5deae75eed50cdc06873.jpg,..\data\processed\yolo_sahi_crop_classifier\crops\000804_d59c7947363a5deae75eed50cdc06873.jpg,3893832039,15,315,505,519,microwave,68,0.38483425974845886,0.1766031643499862,False,6
805,1889b54665ed3120bba2e3213687586a.jpg,E:\study\DoAnPython\project\data\raw\train_images\1889b54665ed3120bba2e3213687586a.jpg,..\data\processed\yolo_sahi_crop_classifier\crops\000805_1889b54665ed3120bba2e3213687586a.jpg,2047392365,298,0,640,640,person,0,0.913646399974823,0.6342664614323479,False,5
806,5e7f56dc1969708f58ddc3582058a5f8.jpg,E:\study\DoAnPython\project\data\raw\train_images\5e7f56dc1969708f58ddc3582058a5f8.jpg,..\data\processed\yolo_sahi_crop_classifier\crops\000806_5e7f56dc1969708f58ddc3582058a5f8.jpg,1733221456,168,283,750,673,scissors,76,0.40092819929122925,0.22157858345898096,False,2
807,69b0e268733ffebe739769e846090009.jpg,E:\study\DoAnPython\project\data\raw\train_images\69b0e268733ffebe739769e846090009.jpg,..\data\processed\yolo_sahi_crop_classifier\crops\000807_69b0e268733ffebe739769e846090009.jpg,3814390525,272,133,727,525,refrigerator,72,0.7345728874206543,0.3603012620160027,False,1
808,99f04e86b31b4b4cbfc77ee060287e94.jpg,E:\study\DoAnPython\project\data\raw\train_images\99f04e86b31b4b4cbfc77ee060287e94.jpg,..\data\processed\yolo_sahi_crop_classifier\crops\000808_99f04e86b31b4b4cbfc77ee060287e94.jpg,1746655739,540,232,831,951,bottle,39,0.6455431580543518,0.26802350871047237,False,4
809,9021f71fde97e52e39c14c725065d818.jpg,E:\study\DoAnPython\project\data\raw\train_images\9021f71fde97e52e39c14c725065d818.jpg,..\data\processed\yolo_sahi_crop_classifier\crops\000809_9021f71fde97e52e39c14c725065d818.jpg,2518689634,573,498,995,899,suitcase,28,0.5179487466812134,0.19341238453957485,False,6
810,b1399c8e9e303baf27e16eee1e7f3abf.jpg,E:\study\DoAnPython\project\data\raw\train_images\b1399c8e9e303baf27e16eee1e7f3abf.jpg,..\data\processed\yolo_sahi_crop_classifier\crops\000810_b1399c8e9e303baf27e16eee1e7f3abf.jpg,3557276678,0,0,640,640,full_image,-1,0.0,0.0,True,0
811,36897265b875b59f9e593b028ef23be6.jpg,E:\study\DoAnPython\project\data\raw\train_images\36897265b875b59f9e593b028ef23be6.jpg,..\data\processed\yolo_sahi_crop_classifier\crops\000811_36897265b875b59f9e593b028ef23be6.jpg,3591074178,240,254,780,682,mouse,64,0.5297495126724243,0.23077945714040057,False,5
812,db4ac960d28c7fcb942c52a1689c902e.jpg,E:\study\DoAnPython\project\data\raw\train_images\db4ac960d28c7fcb942c52a1689c902e.jpg,..\data\processed\yolo_sahi_crop_classifier\crops\000812_db4ac960d28c7fcb942c52a1689c902e.jpg,3645862214,204,123,428,574,cup,41,0.5298687815666199,0.24441453981377698,False,2
813,022d11354bab52a770f9382dd3956382.jpg,E:\study\DoAnPython\project\data\raw\train_images\022d11354bab52a770f9382dd3956382.jpg,..\data\processed\yolo_sahi_crop_classifier\crops\000813_022d11354bab52a770f9382dd3956382.jpg,2186896696,395,164,884,519,scissors,76,0.5756245851516724,0.2222216585014979,False,6
814,6add0b81e48ae719939dfe1b455d8eac.jpg,E:\study\DoAnPython\project\data\raw\train_images\6add0b81e48ae719939dfe1b455d8eac.jpg,..\data\processed\yolo_sahi_crop_classifier\crops\000814_6add0b81e48ae719939dfe1b455d8eac.jpg,2833291690,0,0,700,700,full_image,-1,0.0,0.0,True,0
815,859f0f0495f4159c9e73ff95aeedeecb.jpg,E:\study\DoAnPython\project\data\raw\train_images\859f0f0495f4159c9e73ff95aeedeecb.jpg,..\data\processed\yolo_sahi_crop_classifier\crops\000815_859f0f0495f4159c9e73ff95aeedeecb.jpg,53867738,413,103,572,524,refrigerator,72,0.5000598430633545,0.1885921098576196,False,5
816,1dc33cd87b4ea7732271dd4c221a0111.jpg,E:\study\DoAnPython\project\data\raw\train_images\1dc33cd87b4ea7732271dd4c221a0111.jpg,..\data\processed\yolo_sahi_crop_classifier\crops\000816_1dc33cd87b4ea7732271dd4c221a0111.jpg,3561228541,0,474,229,513,cake,55,0.338135302066803,0.046903062891716314,False,4
817,dfc2eb7ec4873999f37ab8edee54c849.jpg,E:\study\DoAnPython\project\data\raw\train_images\dfc2eb7ec4873999f37ab8edee54c849.jpg,..\data\processed\yolo_sahi_crop_classifier\crops\000817_dfc2eb7ec4873999f37ab8edee54c849.jpg,3089863932,348,126,518,339,handbag,26,0.2990400195121765,0.08285227157980399,False,2
818,524f1cc0c3b82e6c4fbd2469d5504432.jpg,E:\study\DoAnPython\project\data\raw\train_images\524f1cc0c3b82e6c4fbd2469d5504432.jpg,..\data\processed\yolo_sahi_crop_classifier\crops\000818_524f1cc0c3b82e6c4fbd2469d5504432.jpg,2261647540,0,0,442,442,full_image,-1,0.0,0.0,True,0
819,390a18cf6c425ea5be442498c29af067.jpg,E:\study\DoAnPython\project\data\raw\train_images\390a18cf6c425ea5be442498c29af067.jpg,..\data\processed\yolo_sahi_crop_classifier\crops\000819_390a18cf6c425ea5be442498c29af067.jpg,3768186621,486,0,1024,1024,person,0,0.8287212252616882,0.5693640568372718,False,9
820,4ed4e5cf273803d83ca5dbc06e1a3f6d.jpg,E:\study\DoAnPython\project\data\raw\train_images\4ed4e5cf273803d83ca5dbc06e1a3f6d.jpg,..\data\processed\yolo_sahi_crop_classifier\crops\000820_4ed4e5cf273803d83ca5dbc06e1a3f6d.jpg,1794962291,111,287,425,640,person,0,0.7667838335037231,0.37639405017640454,False,4
821,597b2f1731d2cef872a67188d42f0ca5.jpg,E:\study\DoAnPython\project\data\raw\train_images\597b2f1731d2cef872a67188d42f0ca5.jpg,..\data\processed\yolo_sahi_crop_classifier\crops\000821_597b2f1731d2cef872a67188d42f0ca5.jpg,709353370,53,173,315,481,clock,74,0.36819401383399963,0.15197588431701736,False,3
822,b51566ea7dabbf7c06dc547fd9f9a8da.jpg,E:\study\DoAnPython\project\data\raw\train_images\b51566ea7dabbf7c06dc547fd9f9a8da.jpg,..\data\processed\yolo_sahi_crop_classifier\crops\000822_b51566ea7dabbf7c06dc547fd9f9a8da.jpg,1610428091,648,504,1024,750,cell phone,67,0.686618983745575,0.19103294572161983,False,5
823,4b9dca41b71f3215dd4fd59aee79d3b7.jpg,E:\study\DoAnPython\project\data\raw\train_images\4b9dca41b71f3215dd4fd59aee79d3b7.jpg,..\data\processed\yolo_sahi_crop_classifier\crops\000823_4b9dca41b71f3215dd4fd59aee79d3b7.jpg,4081219855,110,110,640,640,person,0,0.9135206341743469,0.7229571327219418,False,2
824,9b26f9cd898ecad33e66feb26568cf3f.jpg,E:\study\DoAnPython\project\data\raw\train_images\9b26f9cd898ecad33e66feb26568cf3f.jpg,..\data\processed\yolo_sahi_crop_classifier\crops\000824_9b26f9cd898ecad33e66feb26568cf3f.jpg,378982106,345,237,700,700,person,0,0.8799549341201782,0.48968814005379885,False,2
825,28608af16f39b9b5c9d6b5ffe61d64eb.jpg,E:\study\DoAnPython\project\data\raw\train_images\28608af16f39b9b5c9d6b5ffe61d64eb.jpg,..\data\processed\yolo_sahi_crop_classifier\crops\000825_28608af16f39b9b5c9d6b5ffe61d64eb.jpg,2134514629,26,232,290,490,cup,41,0.8046184182167053,0.32584562452962706,False,4
826,d2fb9fa80883e9a37147a744aeb9d7e5.jpg,E:\study\DoAnPython\project\data\raw\train_images\d2fb9fa80883e9a37147a744aeb9d7e5.jpg,..\data\processed\yolo_sahi_crop_classifier\crops\000826_d2fb9fa80883e9a37147a744aeb9d7e5.jpg,710770581,472,125,563,221,potted plant,58,0.6378548741340637,0.08717111922582021,False,12
827,5235cbbdfd70272503647694730424c4.jpg,E:\study\DoAnPython\project\data\raw\train_images\5235cbbdfd70272503647694730424c4.jpg,..\data\processed\yolo_sahi_crop_classifier\crops\000827_5235cbbdfd70272503647694730424c4.jpg,721448292,108,142,640,614,sink,71,0.3789563477039337,0.27737360453293125,False,11
828,489d034df9f72999d40e3261a7c621eb.jpg,E:\study\DoAnPython\project\data\raw\train_images\489d034df9f72999d40e3261a7c621eb.jpg,..\data\processed\yolo_sahi_crop_classifier\crops\000828_489d034df9f72999d40e3261a7c621eb.jpg,2514750348,129,275,375,599,bottle,39,0.6750060319900513,0.22067123097937624,False,6
829,584cc2a3204dbb073d96cce27d603193.jpg,E:\study\DoAnPython\project\data\raw\train_images\584cc2a3204dbb073d96cce27d603193.jpg,..\data\processed\yolo_sahi_crop_classifier\crops\000829_584cc2a3204dbb073d96cce27d603193.jpg,1960893869,109,52,638,465,cake,55,0.5945818424224854,0.4028763756712467,False,2
830,1fc5a2dbc6946781b9308de4703a1246.jpg,E:\study\DoAnPython\project\data\raw\train_images\1fc5a2dbc6946781b9308de4703a1246.jpg,..\data\processed\yolo_sahi_crop_classifier\crops\000830_1fc5a2dbc6946781b9308de4703a1246.jpg,3346777341,278,577,961,881,cake,55,0.8402325510978699,0.346677738524659,False,12
